"RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","PCT_ZIP","Address","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality"
"11/05/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",48,40.84887174,-73.900294784,"(40.84887174, -73.900294784)","10457",NA,2920,"1937 Webster Ave, Bronx, NY 10457, USA","1937","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"04/16/2015","PETIT LARCENY","MISDEMEANOR","BRONX",50,40.884262542,-73.894853197,"(40.884262542, -73.894853197)","10461",NA,2921,"3900-3902 Orloff Ave, Bronx, NY 10463, USA","3900-3902","Orloff Avenue","West Bronx","Bronx","Bronx County","New York","United States","10463","2628",NA
"04/12/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",48,40.844884054,-73.891583044,"(40.844884054, -73.891583044)","10457",NA,2922,"1919 Crotona Ave, Bronx, NY 10457, USA","1919","Crotona Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457","6400",NA
"10/20/2015","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BRONX",40,40.81005831,-73.925144953,"(40.81005831, -73.925144953)","10454",NA,2923,"225 Alexander Ave, Bronx, NY 10454, USA","225","Alexander Avenue","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"03/13/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",52,40.863458331,-73.901737119,"(40.863458331, -73.901737119)","10467",NA,2924,"2450-2474 Davidson Ave, Bronx, NY 10468, USA","2450-2474","Davidson Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"01/18/2015","PETIT LARCENY","MISDEMEANOR","BRONX",50,40.875121011,-73.908995183,"(40.875121011, -73.908995183)","10461",NA,2925,"5218-5244 Broadway, Bronx, NY 10463, USA","5218-5244","Broadway","West Bronx","Bronx","New York County","New York","United States","10463",NA,"New York"
"02/03/2015","ROBBERY","FELONY","BRONX",43,40.824941458,-73.878322473,"(40.824941458, -73.878322473)","10473",NA,2926,"1032-1034 Elder Ave, Bronx, NY 10472, USA","1032-1034","Elder Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"10/04/2015","ROBBERY","FELONY","BRONX",52,40.887097713,-73.878020646,"(40.887097713, -73.878020646)","10467",NA,2927,"3625 Bainbridge Ave, Bronx, NY 10467, USA","3625","Bainbridge Avenue","West Bronx","Bronx","Bronx County","New York","United States","10467","1168",NA
"12/02/2015","GRAND LARCENY","FELONY","BRONX",44,40.829685886,-73.921155267,"(40.829685886, -73.921155267)","10452",NA,2928,"123 E 164th St, Bronx, NY 10452, USA","123","East 164th Street","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA
"07/27/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",52,40.879867934,-73.880391681,"(40.879867934, -73.880391681)","10467",NA,2929,"101-159 E 210th St, Bronx, NY 10467, USA","101-159","East 210th Street","West Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"06/17/2015","PETIT LARCENY","MISDEMEANOR","BRONX",41,40.819885621,-73.901226998,"(40.819885621, -73.901226998)","10459",NA,2930,"841-855 Westchester Ave, Bronx, NY 10455, USA","841-855","Westchester Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA
"10/12/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",42,40.823232071,-73.905257901,"(40.823232071, -73.905257901)","10451",NA,2931,"686-698 E 163rd St, Bronx, NY 10456, USA","686-698","East 163rd Street","Morrisania","Bronx","Bronx County","New York","United States","10456",NA,NA
"06/09/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",40,40.812699137,-73.921619736,"(40.812699137, -73.921619736)","10454",NA,2932,"375 E 143rd St, Bronx, NY 10454, USA","375","East 143rd Street","West Bronx","Bronx","Bronx County","New York","United States","10454","1258",NA
"09/13/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",47,40.89891157,-73.850616385,"(40.89891157, -73.850616385)","10466",NA,2933,"798 E 239th St, Bronx, NY 10466, USA","798","East 239th Street","East Bronx","Bronx","Bronx County","New York","United States","10466","1232",NA
"04/12/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.84055694,-73.928417514,"(40.84055694, -73.928417514)","10452",NA,2934,"1278 Sedgwick Ave, Bronx, NY 10452, USA","1278","Sedgwick Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452","1401",NA
"01/20/2015","GRAND LARCENY","FELONY","BRONX",47,40.891731342,-73.842266723,"(40.891731342, -73.842266723)","10466",NA,2935,"4043 De Reimer Ave, Bronx, NY 10466, USA","4043","De Reimer Avenue","East Bronx","Bronx","Bronx County","New York","United States","10466","2320",NA
"02/26/2015","FELONY ASSAULT","FELONY","BRONX",52,40.870792818,-73.884649242,"(40.870792818, -73.884649242)","10467",NA,2936,"2950-2956 Bainbridge Ave, Bronx, NY 10458, USA","2950-2956","Bainbridge Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458","2102",NA
"07/17/2015","HARRASSMENT 2","VIOLATION","BRONX",46,40.855767192,-73.907799826,"(40.855767192, -73.907799826)","10457",NA,2937,"2124A Grand Ave, Bronx, NY 10453, USA","2124A","Grand Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA
"02/18/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",49,40.860077254,-73.857409695,"(40.860077254, -73.857409695)","10461",NA,2938,"2300 Williamsbridge Rd, Bronx, NY 10469, USA","2300","Williamsbridge Road","East Bronx","Bronx","Bronx County","New York","United States","10469","4804",NA
"06/07/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",47,40.887313634,-73.847271758,"(40.887313634, -73.847271758)","10466",NA,2939,"4111 Laconia Ave, Bronx, NY 10466, USA","4111","Laconia Avenue","East Bronx","Bronx","Bronx County","New York","United States","10466","4901",NA
"02/26/2015","PETIT LARCENY","MISDEMEANOR","BRONX",44,40.827819901,-73.925930756,"(40.827819901, -73.925930756)","10452",NA,2940,"67 E 161st St, Bronx, NY 10451, USA","67","East 161st Street","Concourse","Bronx","Bronx County","New York","United States","10451","2206",NA
"10/07/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",43,40.835994027,-73.852138139,"(40.835994027, -73.852138139)","10473",NA,2941,"1408-1498 Castle Hill Ave, Bronx, NY 10462, USA","1408-1498","Castle Hill Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"12/01/2015","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BRONX",42,40.832714898,-73.905052875,"(40.832714898, -73.905052875)","10451",NA,2942,"3593 Third Ave, Bronx, NY 10456, USA","3593","Third Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","3403",NA
"05/29/2015","FELONY ASSAULT","FELONY","BRONX",52,40.864140648,-73.891313038,"(40.864140648, -73.891313038)","10467",NA,2943,"2618 Marion Ave, Bronx, NY 10458, USA","2618","Marion Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"06/20/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",48,40.849520655,-73.898482916,"(40.849520655, -73.898482916)","10457",NA,2944,"4283 Park Ave, Bronx, NY 10457, USA","4283","Park Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"06/01/2015","PETIT LARCENY","MISDEMEANOR","BRONX",43,40.822612375,-73.862291786,"(40.822612375, -73.862291786)","10473",NA,2945,"838-856 Thieriot Ave, Bronx, NY 10473, USA","838-856","Thieriot Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA
"05/03/2015","HARRASSMENT 2","VIOLATION","BRONX",52,40.870161287,-73.905505604,"(40.870161287, -73.905505604)","10467",NA,2946,"2678-2736 Kingsbridge Terrace, Bronx, NY 10463, USA","2678-2736","Kingsbridge Terrace","Fordham Manor","Bronx","Bronx County","New York","United States","10463",NA,NA
"12/04/2015","FORGERY","FELONY","BRONX",40,40.819702045,-73.901603017,"(40.819702045, -73.901603017)","10454",NA,2947,"800-832 Prospect Ave, Bronx, NY 10459, USA","800-832","Prospect Avenue","West Bronx","Bronx","Bronx County","New York","United States","10459","3926",NA
"12/08/2015","THEFT OF SERVICES","MISDEMEANOR","BRONX",49,40.865438548,-73.867362321,"(40.865438548, -73.867362321)","10461",NA,2948,"2700-2704 White Plains Rd, Bronx, NY 10467, USA","2700-2704","White Plains Road","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"02/19/2015","GRAND LARCENY","FELONY","BRONX",43,40.812853743,-73.863641404,"(40.812853743, -73.863641404)","10473",NA,2949,"600-798 Bronx River Ave, Bronx, NY 10473, USA","600-798","Bronx River Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA
"03/29/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",40,40.803253133,-73.912062542,"(40.803253133, -73.912062542)","10454",NA,2950,"190-218 Willow Ave, Bronx, NY 10454, USA","190-218","Willow Avenue","West Bronx","Bronx","Bronx County","New York","United States","10454","3518",NA
"08/07/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",43,40.833332246,-73.86376205,"(40.833332246, -73.86376205)","10473",NA,2951,"1317-1321 Leland Ave, Bronx, NY 10472, USA","1317-1321","Leland Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"06/08/2015","MISCELLANEOUS PENAL LAW","FELONY","BRONX",42,40.828204336,-73.903852435,"(40.828204336, -73.903852435)","10451",NA,2952,"601 E 167th St, Bronx, NY 10456, USA","601","East 167th Street","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"08/05/2015","GRAND LARCENY","FELONY","BRONX",52,40.863338448,-73.896469785,"(40.863338448, -73.896469785)","10467",NA,2953,"2537 Grand Concourse, Bronx, NY 10468, USA","2537","Grand Concourse","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"09/02/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",46,40.846559347,-73.923712335,"(40.846559347, -73.923712335)","10457",NA,2954,"1535 Undercliff Ave, Bronx, NY 10453, USA","1535","Undercliff Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA
"12/02/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",47,40.884288819,-73.862417185,"(40.884288819, -73.862417185)","10466",NA,2955,"3824 White Plains Rd, Bronx, NY 10467, USA","3824","White Plains Road","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"10/18/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",50,40.88311992,-73.903320969,"(40.88311992, -73.903320969)","10461",NA,2956,"3440 Kingsbridge Ave, Bronx, NY 10463, USA","3440","Kingsbridge Avenue","West Bronx","Bronx","Bronx County","New York","United States","10463",NA,NA
"08/05/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",47,40.876969159,-73.86511183,"(40.876969159, -73.86511183)","10466",NA,2957,"727-743 E Gun Hill Rd, Bronx, NY 10467, USA","727-743","East Gun Hill Road","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"03/28/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","BRONX",44,40.844314817,-73.909420439,"(40.844314817, -73.909420439)","10452",NA,2958,"1692 Morris Ave, Bronx, NY 10457, USA","1692","Morris Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457","7708",NA
"11/11/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.835071256,-73.930038774,"(40.835071256, -73.930038774)","10452",NA,2959,"1068 Dr Martin Luther King Jr Blvd, Bronx, NY 10452, USA","1068","Doctor Martin Luther King Junior Boulevard","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA
"10/13/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",43,40.81638996,-73.859905786,"(40.81638996, -73.859905786)","10473",NA,2960,"532 Leland Ave, Bronx, NY 10473, USA","532","Leland Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA
"11/21/2015","FORGERY","FELONY","BRONX",44,40.834514273,-73.930357368,"(40.834514273, -73.930357368)","10452",NA,2961,"1048 University Ave, Bronx, NY 10452, USA","1048","University Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA
"06/02/2015","FORGERY","FELONY","BRONX",41,40.825486295,-73.887806277,"(40.825486295, -73.887806277)","10459",NA,2962,"1075 Longfellow Ave, Bronx, NY 10459, USA","1075","Longfellow Avenue","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"06/25/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",45,40.878622771,-73.83069722,"(40.878622771, -73.83069722)","10465",NA,2963,"901-945 Co Op City Blvd, Bronx, NY 10475, USA","901-945","Co Op City Boulevard","East Bronx","Bronx","Bronx County","New York","United States","10475",NA,NA
"05/04/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",43,40.830725856,-73.867048484,"(40.830725856, -73.867048484)","10473",NA,2964,"1225 St Lawrence Ave, Bronx, NY 10472, USA","1225","Saint Lawrence Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","4613",NA
"01/12/2015","ROBBERY","FELONY","BRONX",47,40.877478628,-73.842611519,"(40.877478628, -73.842611519)","10466","1701-1749 Tillotson Ave, Bronx, NY 10469, USA",2965,"1701-1749 Tillotson Ave, Bronx, NY 10469, USA","1701-1749","Tillotson Avenue","East Bronx","Bronx","Bronx County","New York","United States","10469",NA,NA
"07/01/2015","FELONY ASSAULT","FELONY","BRONX",48,40.84887174,-73.900294784,"(40.84887174, -73.900294784)","10457",NA,2966,"1937 Webster Ave, Bronx, NY 10457, USA","1937","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"05/27/2015","GRAND LARCENY","FELONY","BRONX",40,40.821406501,-73.919250169,"(40.821406501, -73.919250169)","10454",NA,2967,"304 E 156th St, Bronx, NY 10451, USA","304","East 156th Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"07/30/2015","BURGLARY","FELONY","BRONX",45,40.830638383,-73.820683333,"(40.830638383, -73.820683333)","10465",NA,2968,"840-900 Throgs Neck Expy, Bronx, NY 10465, USA","840-900","Throgs Neck Expressway","East Bronx","Bronx","Bronx County","New York","United States","10465",NA,NA
"09/25/2015","THEFT-FRAUD","FELONY","BRONX",40,40.808513327,-73.921465721,"(40.808513327, -73.921465721)","10454",NA,2969,"440 E 138th St, Bronx, NY 10454, USA","440","East 138th Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"08/21/2015","ROBBERY","FELONY","BRONX",43,40.824331503,-73.883020742,"(40.824331503, -73.883020742)","10473",NA,2970,"1040-1056 Bronx River Ave, Bronx, NY 10472, USA","1040-1056","Bronx River Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","5502",NA
"03/16/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",46,40.856518614,-73.897308223,"(40.856518614, -73.897308223)","10457",NA,2971,"2291 Tiebout Ave, Bronx, NY 10458, USA","2291","Tiebout Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"12/29/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",42,40.837952857,-73.90633196,"(40.837952857, -73.90633196)","10451",NA,2972,"1451-1497 Webster Ave, Bronx, NY 10456, USA","1451-1497","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","1831",NA
"07/09/2015","PETIT LARCENY","MISDEMEANOR","BRONX",47,40.874616332,-73.857736492,"(40.874616332, -73.857736492)","10466",NA,2973,"1001-1015 E Gun Hill Rd, Bronx, NY 10469, USA","1001-1015","East Gun Hill Road","East Bronx","Bronx","Bronx County","New York","United States","10469","3719",NA
"05/05/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.811588415,-73.918940567,"(40.811588415, -73.918940567)","10454",NA,2974,"442-458 E 143rd St, Bronx, NY 10454, USA","442-458","East 143rd Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"04/24/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",41,40.814612305,-73.903637247,"(40.814612305, -73.903637247)","10459",NA,2975,"645-653 Prospect Ave, Bronx, NY 10455, USA","645-653","Prospect Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455","3357",NA
"06/14/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",47,40.884843556,-73.85374009,"(40.884843556, -73.85374009)","10466",NA,2976,"937 E 224th St, Bronx, NY 10466, USA","937","East 224th Street","East Bronx","Bronx","Bronx County","New York","United States","10466",NA,NA
"07/19/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",42,40.832224679,-73.906379774,"(40.832224679, -73.906379774)","10451",NA,2977,"1248 Washington Ave, Bronx, NY 10456, USA","1248","Washington Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"09/21/2015","PETIT LARCENY","MISDEMEANOR","BRONX",52,40.864694331,-73.899576908,"(40.864694331, -73.899576908)","10467",NA,2978,"2543-2545 Jerome Ave, Bronx, NY 10468, USA","2543-2545","Jerome Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"10/10/2015","HARRASSMENT 2","VIOLATION","BRONX",46,40.861357899,-73.897730961,"(40.861357899, -73.897730961)","10457",NA,2979,"201 E 188th St, Bronx, NY 10458, USA","201","East 188th Street","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"08/16/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",42,40.836446851,-73.904017601,"(40.836446851, -73.904017601)","10451",NA,2980,"1451 Washington Ave, Bronx, NY 10456, USA","1451","Washington Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"08/21/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",42,40.839777318,-73.905386128,"(40.839777318, -73.905386128)","10451",NA,2981,"1601-1629 Webster Ave, Bronx, NY 10457, USA","1601-1629","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"08/14/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",52,40.860460111,-73.903798573,"(40.860460111, -73.903798573)","10467",NA,2982,"2360-2362 Davidson Ave, Bronx, NY 10468, USA","2360-2362","Davidson Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"07/30/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",40,40.810351863,-73.924942326,"(40.810351863, -73.924942326)","10454",NA,2983,"261 Alexander Ave, Bronx, NY 10454, USA","261","Alexander Avenue","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"03/23/2015","MISCELLANEOUS PENAL LAW","FELONY","BRONX",43,40.831293574,-73.864315488,"(40.831293574, -73.864315488)","10473",NA,2984,"1238 Thieriot Ave, Bronx, NY 10472, USA","1238","Thieriot Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","4714",NA
"03/15/2015","GRAND LARCENY","FELONY","BRONX",44,40.836963482,-73.915328298,"(40.836963482, -73.915328298)","10452",NA,2985,"1314 Grand Concourse, Bronx, NY 10456, USA","1314","Grand Concourse","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
