CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
720046315,01/01/2015,17:30:00,01/01/2015,17:30:00,01/01/2015,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,FRONT OF,STREET,,,1011751,250275,40.853587401,-73.900591356,"(40.853587401, -73.900591356)"
185382231,01/01/2015,17:30:00,01/01/2015,17:50:00,01/01/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,108,INSIDE,RESIDENCE - APT. HOUSE,,,1011387,212017,40.748580841,-73.902061752,"(40.748580841, -73.902061752)"
978253083,01/01/2015,17:20:00,01/01/2015,17:25:00,01/01/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,FOOD SUPERMARKET,,,1003808,217613,40.763960443,-73.929398704,"(40.763960443, -73.929398704)"
853909239,01/01/2015,17:20:00,01/01/2015,17:45:00,01/01/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1015984,258990,40.877493217,-73.885248737,"(40.877493217, -73.885248737)"
125177407,01/01/2015,17:15:00,01/01/2015,17:20:00,01/01/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,GROCERY/BODEGA,,,1005041,234533,40.810398494,-73.924895311,"(40.810398494, -73.924895311)"
285809052,01/01/2015,17:15:00,01/01/2015,17:20:00,01/01/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,JEWELRY,,,1020196,212759,40.750586023,-73.870265411,"(40.750586023, -73.870265411)"
664003523,01/01/2015,17:15:00,,,01/01/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,,,1009583,188945,40.68525911,-73.908659359,"(40.68525911, -73.908659359)"
607958524,01/01/2015,17:00:00,01/01/2015,17:30:00,01/01/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,995116,230611,40.799651463,-73.960755072,"(40.799651463, -73.960755072)"
320454675,01/01/2015,17:00:00,01/01/2015,17:17:00,01/01/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,INSIDE,RESIDENCE-HOUSE,,,1021728,204690,40.728432283,-73.86478109,"(40.728432283, -73.86478109)"
519030012,01/01/2015,17:00:00,01/01/2015,17:15:00,01/01/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1004840,234488,40.810275452,-73.925621548,"(40.810275452, -73.925621548)"
344382604,01/01/2015,17:00:00,01/01/2015,17:30:00,01/01/2015,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1015685,237303,40.817969905,-73.886431614,"(40.817969905, -73.886431614)"
271908137,01/01/2015,17:00:00,01/01/2015,17:43:00,01/01/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,76,INSIDE,RESIDENCE - PUBLIC HOUSING,,RED HOOK WEST,981170,185772,40.676585657,-74.011105419,"(40.676585657, -74.011105419)"
715162339,01/01/2015,17:00:00,01/01/2015,17:05:00,01/01/2015,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,FRONT OF,FAST FOOD,,,986682,203212,40.72445459,-73.991227336,"(40.72445459, -73.991227336)"
843288548,01/01/2015,17:00:00,01/01/2015,17:11:00,01/01/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,INSIDE,FOOD SUPERMARKET,,,1010679,249854,40.852435155,-73.904468059,"(40.852435155, -73.904468059)"
767503877,01/01/2015,16:45:00,01/01/2015,16:58:00,01/01/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,DEPARTMENT STORE,,,1040436,195998,40.704475838,-73.797355507,"(40.704475838, -73.797355507)"
889894868,01/01/2015,16:44:00,,,01/01/2015,105,ROBBERY,377,"ROBBERY,BODEGA/CONVENIENCE STORE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,FOOD SUPERMARKET,,,1003808,217613,40.763960443,-73.929398704,"(40.763960443, -73.929398704)"
490219000,01/01/2015,16:41:00,,,01/01/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,DRUG STORE,,,999947,183840,40.671269373,-73.943415337,"(40.671269373, -73.943415337)"
313115349,01/01/2015,16:30:00,,,01/01/2015,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,1009869,180290,40.661502264,-73.907661037,"(40.661502264, -73.907661037)"
479851328,01/01/2015,16:30:00,01/01/2015,16:45:00,01/01/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,DEPARTMENT STORE,,,1020754,176732,40.651698159,-73.868446756,"(40.651698159, -73.868446756)"
681781297,01/01/2015,16:30:00,01/01/2015,17:09:00,01/01/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,1051344,185249,40.674896429,-73.758120877,"(40.674896429, -73.758120877)"
101523977,01/01/2015,16:23:00,01/01/2015,18:40:00,01/01/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE - APT. HOUSE,,,1026359,247503,40.845921506,-73.847804129,"(40.845921506, -73.847804129)"
675875371,01/01/2015,16:15:00,01/01/2015,16:17:00,01/01/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,25,FRONT OF,GROCERY/BODEGA,,,1001806,230243,40.798630644,-73.936592753,"(40.798630644, -73.936592753)"
610012817,01/01/2015,16:15:00,01/01/2015,16:30:00,01/01/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,1008676,178766,40.657322593,-73.91196657,"(40.657322593, -73.91196657)"
300261281,01/01/2015,16:10:00,01/01/2015,16:20:00,01/01/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,FOOD SUPERMARKET,,,1000619,195868,40.704282255,-73.940963625,"(40.704282255, -73.940963625)"
575695456,01/01/2015,16:00:00,01/01/2015,16:30:00,01/01/2015,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,CLOTHING/BOUTIQUE,,,993570,216847,40.76187469,-73.966358084,"(40.76187469, -73.966358084)"
302138894,01/01/2015,16:00:00,01/01/2015,16:15:00,01/01/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1012092,242309,40.831722001,-73.899391788,"(40.831722001, -73.899391788)"
862057612,01/01/2015,16:00:00,01/01/2015,18:17:00,01/01/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CHAIN STORE,,,986982,212198,40.749118855,-73.990141355,"(40.749118855, -73.990141355)"
265041138,01/01/2015,16:00:00,01/01/2015,16:00:00,01/01/2015,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,DEPT OF CORRECTIONS,BRONX,41,INSIDE,OTHER,,,1016268,227533,40.791151867,-73.884371919,"(40.791151867, -73.884371919)"
973860941,01/01/2015,16:00:00,10/01/2015,16:30:00,01/01/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,25,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1002778,230450,40.799196819,-73.933081517,"(40.799196819, -73.933081517)"
238650880,01/01/2015,15:55:00,,,01/01/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1015019,182626,40.667897664,-73.889087878,"(40.667897664, -73.889087878)"
495769633,01/01/2015,15:55:00,01/01/2015,16:00:00,01/01/2015,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,STREET,,,1007724,225253,40.784920704,-73.915235592,"(40.784920704, -73.915235592)"
520085896,01/01/2015,15:50:00,01/01/2015,16:00:00,01/01/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,RESTAURANT/DINER,,,1000033,198581,40.711729862,-73.943070783,"(40.711729862, -73.943070783)"
258266051,01/01/2015,15:50:00,01/01/2015,16:00:00,01/01/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1008079,233158,40.806616829,-73.913925621,"(40.806616829, -73.913925621)"
596461853,01/01/2015,15:45:00,01/01/2015,15:50:00,01/01/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100,INSIDE,RESIDENCE-HOUSE,,,1041112,155736,40.593961359,-73.795256793,"(40.593961359, -73.795256793)"
807582086,01/01/2015,15:43:00,,,01/01/2015,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1025215,238959,40.822476101,-73.851991133,"(40.822476101, -73.851991133)"
258912020,01/01/2015,15:40:00,01/01/2015,15:55:00,01/01/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,DRUG STORE,,,,,,,
669994177,01/01/2015,15:30:00,01/01/2015,16:00:00,01/01/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,OPPOSITE OF,RESIDENCE - APT. HOUSE,,,1009356,181517,40.664871576,-73.909505509,"(40.664871576, -73.909505509)"
841717447,01/01/2015,15:30:00,,,01/01/2015,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,REAR OF,RESIDENCE-HOUSE,,,1056431,194366,40.699880382,-73.739684166,"(40.699880382, -73.739684166)"
681867818,01/01/2015,15:30:00,01/01/2015,15:35:00,01/01/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,110,FRONT OF,STREET,,,1020506,211110,40.746058671,-73.869155452,"(40.746058671, -73.869155452)"
567648788,01/01/2015,15:30:00,01/01/2015,17:00:00,01/01/2015,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESTAURANT/DINER,,,1030078,219939,40.770247558,-73.834550501,"(40.770247558, -73.834550501)"
786806739,01/01/2015,15:30:00,01/01/2015,15:30:00,01/01/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,FRONT OF,RESTAURANT/DINER,,,1004246,167280,40.625807103,-73.92796697,"(40.625807103, -73.92796697)"
921709353,01/01/2015,15:20:00,01/01/2015,15:30:00,01/01/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE-HOUSE,,,994304,155477,40.593427148,-73.963800033,"(40.593427148, -73.963800033)"
328259346,01/01/2015,15:13:00,01/01/2015,16:45:00,01/01/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,COMMERCIAL BUILDING,,,983961,201734,40.720398165,-74.001044031,"(40.720398165, -74.001044031)"
126801945,01/01/2015,15:10:00,01/01/2015,15:15:00,01/01/2015,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESTAURANT/DINER,,,987472,214939,40.756642042,-73.988371577,"(40.756642042, -73.988371577)"
859828591,01/01/2015,15:10:00,01/01/2015,15:20:00,01/01/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE-HOUSE,,,1046035,225189,40.784560258,-73.77689354,"(40.784560258, -73.77689354)"
354643075,01/01/2015,15:05:00,01/01/2015,15:08:00,01/01/2015,105,ROBBERY,380,"ROBBERY,CAR JACKING",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,,STREET,,,994288,153109,40.586927478,-73.963861162,"(40.586927478, -73.963861162)"
134304946,01/01/2015,15:02:00,01/01/2015,15:04:00,01/01/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. STATE POLICE,QUEENS,106,INSIDE,COMMERCIAL BUILDING,,,1031898,186190,40.677605279,-73.82821878,"(40.677605279, -73.82821878)"
879171224,01/01/2015,15:00:00,01/01/2015,15:00:00,01/01/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,996322,238267,40.820663494,-73.956385411,"(40.820663494, -73.956385411)"
140521497,01/01/2015,15:00:00,01/01/2015,15:30:00,01/01/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1059498,182812,40.668141886,-73.728752275,"(40.668141886, -73.728752275)"
710097564,01/01/2015,15:00:00,01/01/2015,15:30:00,01/01/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1014313,254676,40.865658464,-73.891310558,"(40.865658464, -73.891310558)"
540299046,01/01/2015,15:00:00,01/01/2015,20:00:00,01/01/2015,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,1001808,191102,40.691198417,-73.936687702,"(40.691198417, -73.936687702)"
684873810,01/01/2015,15:00:00,,,01/01/2015,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,,STREET,,,997866,181703,40.665407229,-73.950921448,"(40.665407229, -73.950921448)"
340684406,01/01/2015,15:00:00,01/01/2015,17:00:00,01/01/2015,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,,,1005930,191250,40.691595506,-73.921823396,"(40.691595506, -73.921823396)"
452645909,01/01/2015,15:00:00,01/01/2015,15:00:00,01/01/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE-HOUSE,,,1021479,246338,40.842745849,-73.865448672,"(40.842745849, -73.865448672)"
304451583,01/01/2015,14:50:00,01/01/2015,15:25:00,01/01/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1018652,211486,40.747098103,-73.875844508,"(40.747098103, -73.875844508)"
113253827,01/01/2015,14:50:00,01/01/2015,16:15:00,01/01/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,FRONT OF,RESIDENCE-HOUSE,,,1003865,168110,40.62808613,-73.929337088,"(40.62808613, -73.929337088)"
708603032,01/01/2015,14:45:00,01/01/2015,14:55:00,01/01/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,CHAIN STORE,,,1012887,253829,40.863338448,-73.896469785,"(40.863338448, -73.896469785)"
882848839,01/01/2015,14:40:00,01/01/2015,14:45:00,01/01/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,DEPARTMENT STORE,,,997742,187201,40.680498195,-73.951357412,"(40.680498195, -73.951357412)"
378458292,01/01/2015,14:31:00,01/01/2015,15:26:00,01/01/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE - APT. HOUSE,,,992889,163635,40.615820689,-73.968884585,"(40.615820689, -73.968884585)"
863115782,01/01/2015,14:30:00,,,01/01/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1014909,183185,40.669432376,-73.889481854,"(40.669432376, -73.889481854)"
175085801,01/01/2015,14:30:00,01/01/2015,14:40:00,01/01/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,77,,STREET,,,997339,186237,40.677852838,-73.952812259,"(40.677852838, -73.952812259)"
567832534,01/01/2015,14:30:00,01/01/2015,14:30:00,01/01/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,REAR OF,RESIDENCE-HOUSE,,,1023665,210913,40.745504441,-73.857755962,"(40.745504441, -73.857755962)"
725500303,01/01/2015,14:30:00,,,01/01/2015,351,CRIMINAL MISCHIEF & RELATED OF,256,"MISCHIEF, CRIMINAL 4, BY FIRE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1000001,238478,40.821236836,-73.943092722,"(40.821236836, -73.943092722)"
807307155,01/01/2015,14:30:00,01/01/2015,14:50:00,01/01/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1014604,238800,40.822082527,-73.890330326,"(40.822082527, -73.890330326)"
603648874,01/01/2015,14:30:00,01/01/2015,15:00:00,01/01/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1021279,244027,40.836403673,-73.866184268,"(40.836403673, -73.866184268)"
304256604,01/01/2015,14:29:00,,,01/01/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE - APT. HOUSE,,,1021397,251011,40.855572186,-73.865719147,"(40.855572186, -73.865719147)"
720444692,01/01/2015,14:20:00,01/01/2015,14:30:00,01/01/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1006611,233503,40.807567595,-73.919227223,"(40.807567595, -73.919227223)"
769274753,01/01/2015,14:20:00,,,01/01/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,BRONX,47,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1026918,262595,40.887341719,-73.845687613,"(40.887341719, -73.845687613)"
640848968,01/01/2015,14:15:00,,,01/01/2015,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1018471,187914,40.682399352,-73.876617559,"(40.682399352, -73.876617559)"
833668425,01/01/2015,14:15:00,01/01/2015,14:40:00,01/01/2015,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE - APT. HOUSE,,,1028392,192641,40.695329948,-73.840816473,"(40.695329948, -73.840816473)"
883155728,01/01/2015,14:15:00,01/01/2015,14:45:00,01/01/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE - APT. HOUSE,,,1050213,199294,40.713455065,-73.762060691,"(40.713455065, -73.762060691)"
651470435,01/01/2015,14:10:00,,,01/01/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,STREET,,,1002509,247670,40.846461396,-73.934006243,"(40.846461396, -73.934006243)"
380703373,01/01/2015,14:10:00,01/01/2015,14:20:00,01/01/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1006519,255413,40.867704407,-73.91948681,"(40.867704407, -73.91948681)"
274394703,01/01/2015,14:10:00,01/01/2015,14:27:00,01/01/2015,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,STREET,,,1032177,189448,40.686546227,-73.827189747,"(40.686546227, -73.827189747)"
607138753,01/01/2015,14:00:00,,,01/01/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,,STREET,,,1001637,237719,40.819150527,-73.937183784,"(40.819150527, -73.937183784)"
192640629,01/01/2015,14:00:00,01/01/2015,14:30:00,01/01/2015,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE-HOUSE,,,1000863,176911,40.652249127,-73.940130322,"(40.652249127, -73.940130322)"
761525978,01/01/2015,14:00:00,,,01/01/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,FRONT OF,RESIDENCE-HOUSE,,,1057491,180033,40.66053101,-73.736017124,"(40.66053101, -73.736017124)"
821245954,01/01/2015,14:00:00,,,01/01/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,FRONT OF,RESIDENCE-HOUSE,,,1057491,180033,40.66053101,-73.736017124,"(40.66053101, -73.736017124)"
127862769,01/01/2015,14:00:00,01/01/2015,19:00:00,01/01/2015,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,,986229,148311,40.573763375,-73.992877757,"(40.573763375, -73.992877757)"
658790515,01/01/2015,14:00:00,01/01/2015,14:50:00,01/01/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESIDENCE - APT. HOUSE,,,1032149,189176,40.685799801,-73.827292641,"(40.685799801, -73.827292641)"
